Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,reaction time,stimulus,button pressed
1,1600967004528,24/09/2020 17:03:24,1600967004279,1,24/09/2020 18:03:24,26457,3,task-qgn4,,6933953,5e109fe3f6191f77debf9546,2002821,,complete,,5f6cd08ea17bb70e5e8e0eb3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,,HeadphonesCheck,1,8113.08999999892,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600967008214,24/09/2020 17:03:28,1600967008020,1,24/09/2020 18:03:28,26457,3,task-qgn4,,6933953,5e109fe3f6191f77debf9546,2002821,,complete,,5f6cd08ea17bb70e5e8e0eb3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,,HeadphonesCheck,1,3733.7050000205636,/task/40825/1/asset/Dog.mp3,1
3,1600967010681,24/09/2020 17:03:30,1600967010473,1,24/09/2020 18:03:30,26457,3,task-qgn4,,6933953,5e109fe3f6191f77debf9546,2002821,,complete,,5f6cd08ea17bb70e5e8e0eb3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,,HeadphonesCheck,1,2449.269999982789,/task/40825/1/asset/Owl.mp3,0
4,1600967019677,24/09/2020 17:03:39,1600967013639,1,24/09/2020 18:03:33,26457,3,task-qgn4,,6933953,5e109fe3f6191f77debf9546,2002821,,complete,,5f6cd08ea17bb70e5e8e0eb3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,,HeadphonesCheck,1,3162.5749999657273,/task/40825/1/asset/Goat.mp3,0
1,1600967003810,24/09/2020 17:03:23,1600967020101,2,24/09/2020 19:03:40,26457,3,task-qgn4,,6933951,5f50dcf27fc3a5275d7047c0,2002831,,complete,,5f6cd0c1926b550e60815995,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1007,,HeadphonesCheck,1,11844.709999975748,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600967009588,24/09/2020 17:03:29,1600967025815,2,24/09/2020 19:03:45,26457,3,task-qgn4,,6933951,5f50dcf27fc3a5275d7047c0,2002831,,complete,,5f6cd0c1926b550e60815995,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1007,,HeadphonesCheck,1,5703.649999923073,/task/40825/1/asset/Dog.mp3,1
3,1600967012372,24/09/2020 17:03:32,1600967028681,2,24/09/2020 19:03:48,26457,3,task-qgn4,,6933951,5f50dcf27fc3a5275d7047c0,2002831,,complete,,5f6cd0c1926b550e60815995,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1007,,HeadphonesCheck,1,2863.4199999505654,/task/40825/1/asset/Owl.mp3,0
4,1600967013953,24/09/2020 17:03:33,1600967030275,2,24/09/2020 19:03:50,26457,3,task-qgn4,,6933951,5f50dcf27fc3a5275d7047c0,2002831,,complete,,5f6cd0c1926b550e60815995,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1007,,HeadphonesCheck,1,1591.8799999635667,/task/40825/1/asset/Goat.mp3,0
1,1600967009791,24/09/2020 17:03:29,1600967009824,2,24/09/2020 19:03:29,26457,3,task-qgn4,,6933958,5f0904ae8985aa1907880e6d,2002833,,complete,,5f6cd0aedddddd0dba43839e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1298,,HeadphonesCheck,1,9060.629999999946,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600967017845,24/09/2020 17:03:37,1600967017922,2,24/09/2020 19:03:37,26457,3,task-qgn4,,6933958,5f0904ae8985aa1907880e6d,2002833,,complete,,5f6cd0aedddddd0dba43839e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1298,,HeadphonesCheck,1,8068.629999997938,/task/40825/1/asset/Dog.mp3,1
3,1600967021068,24/09/2020 17:03:41,1600967021177,2,24/09/2020 19:03:41,26457,3,task-qgn4,,6933958,5f0904ae8985aa1907880e6d,2002833,,complete,,5f6cd0aedddddd0dba43839e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1298,,HeadphonesCheck,1,3253.44000000041,/task/40825/1/asset/Owl.mp3,0
4,1600967023853,24/09/2020 17:03:43,1600967023950,2,24/09/2020 19:03:43,26457,3,task-qgn4,,6933958,5f0904ae8985aa1907880e6d,2002833,,complete,,5f6cd0aedddddd0dba43839e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1298,,HeadphonesCheck,1,2770.375000000058,/task/40825/1/asset/Goat.mp3,0
1,1600967182841,24/09/2020 17:06:22,1600967181065,3,24/09/2020 20:06:21,26457,3,task-qgn4,,6934066,5f66363877c78d1f9dc318bc,2002820,,complete,,5f6cd0a6fa66e80e30e6f7cc,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.121,1366x768,1366x657,,HeadphonesCheck,1,12090.974999940954,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600967189596,24/09/2020 17:06:29,1600967187872,3,24/09/2020 20:06:27,26457,3,task-qgn4,,6934066,5f66363877c78d1f9dc318bc,2002820,,complete,,5f6cd0a6fa66e80e30e6f7cc,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.121,1366x768,1366x657,,HeadphonesCheck,1,6795.825000037439,/task/40825/1/asset/Dog.mp3,1
3,1600967196066,24/09/2020 17:06:36,1600967194316,3,24/09/2020 20:06:34,26457,3,task-qgn4,,6934066,5f66363877c78d1f9dc318bc,2002820,,complete,,5f6cd0a6fa66e80e30e6f7cc,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.121,1366x768,1366x657,,HeadphonesCheck,1,6436.5100000286475,/task/40825/1/asset/Owl.mp3,0
4,1600967198707,24/09/2020 17:06:38,1600967196948,3,24/09/2020 20:06:36,26457,3,task-qgn4,,6934066,5f66363877c78d1f9dc318bc,2002820,,complete,,5f6cd0a6fa66e80e30e6f7cc,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.121,1366x768,1366x657,,HeadphonesCheck,1,2623.0150000192225,/task/40825/1/asset/Goat.mp3,0
1,1600967116033,24/09/2020 17:05:16,1600967115951,1,24/09/2020 18:05:15,26457,3,task-qgn4,,6934014,5eda632b659486663b75d77f,2002836,,complete,,5f6cd1283ea0520dcf1cbc49,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.102,1440x900,1440x789,,HeadphonesCheck,1,6999.775000003865,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600967123853,24/09/2020 17:05:23,1600967123795,1,24/09/2020 18:05:23,26457,3,task-qgn4,,6934014,5eda632b659486663b75d77f,2002836,,complete,,5f6cd1283ea0520dcf1cbc49,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.102,1440x900,1440x789,,HeadphonesCheck,1,7828.269999998156,/task/40825/1/asset/Dog.mp3,1
3,1600967127634,24/09/2020 17:05:27,1600967127592,1,24/09/2020 18:05:27,26457,3,task-qgn4,,6934014,5eda632b659486663b75d77f,2002836,,complete,,5f6cd1283ea0520dcf1cbc49,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.102,1440x900,1440x789,,HeadphonesCheck,1,3792.0049999956973,/task/40825/1/asset/Owl.mp3,0
4,1600967131640,24/09/2020 17:05:31,1600967131595,1,24/09/2020 18:05:31,26457,3,task-qgn4,,6934014,5eda632b659486663b75d77f,2002836,,complete,,5f6cd1283ea0520dcf1cbc49,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.102,1440x900,1440x789,,HeadphonesCheck,1,4000.644999992801,/task/40825/1/asset/Goat.mp3,0
1,1600967132108,24/09/2020 17:05:32,1600967133662,1,24/09/2020 18:05:33,26457,3,task-qgn4,,6934025,5ebd50ddb6a8d902ad31d9ec,2002839,,complete,,5f6cd010688fd30e17f80cf4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x792,,HeadphonesCheck,1,8625.135000096634,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600967137390,24/09/2020 17:05:37,1600967138999,1,24/09/2020 18:05:38,26457,3,task-qgn4,,6934025,5ebd50ddb6a8d902ad31d9ec,2002839,,complete,,5f6cd010688fd30e17f80cf4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x792,,HeadphonesCheck,1,5297.409999999218,/task/40825/1/asset/Dog.mp3,1
3,1600967140061,24/09/2020 17:05:40,1600967141666,1,24/09/2020 18:05:41,26457,3,task-qgn4,,6934025,5ebd50ddb6a8d902ad31d9ec,2002839,,complete,,5f6cd010688fd30e17f80cf4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x792,,HeadphonesCheck,1,2659.9200000055134,/task/40825/1/asset/Owl.mp3,0
4,1600967142501,24/09/2020 17:05:42,1600967144099,1,24/09/2020 18:05:44,26457,3,task-qgn4,,6934025,5ebd50ddb6a8d902ad31d9ec,2002839,,complete,,5f6cd010688fd30e17f80cf4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x792,,HeadphonesCheck,1,2427.819999982603,/task/40825/1/asset/Goat.mp3,0
1,1600967073021,24/09/2020 17:04:33,1600967075145,1,24/09/2020 18:04:35,26457,3,task-qgn4,,6933990,5f41b05dc15d91374251c14a,2002841,,complete,,5f6cd0e0e8a28b0e7003f037,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,4519.61499999743,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600967076357,24/09/2020 17:04:36,1600967078527,1,24/09/2020 18:04:38,26457,3,task-qgn4,,6933990,5f41b05dc15d91374251c14a,2002841,,complete,,5f6cd0e0e8a28b0e7003f037,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,3371.4099999924656,/task/40825/1/asset/Dog.mp3,1
3,1600967083787,24/09/2020 17:04:43,1600967085945,1,24/09/2020 18:04:45,26457,3,task-qgn4,,6933990,5f41b05dc15d91374251c14a,2002841,,complete,,5f6cd0e0e8a28b0e7003f037,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,7415.0099999969825,/task/40825/1/asset/Owl.mp3,0
4,1600967085366,24/09/2020 17:04:45,1600967087530,1,24/09/2020 18:04:47,26457,3,task-qgn4,,6933990,5f41b05dc15d91374251c14a,2002841,,complete,,5f6cd0e0e8a28b0e7003f037,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,1581.964999990305,/task/40825/1/asset/Goat.mp3,0
1,1600967141673,24/09/2020 17:05:41,1600967141581,1,24/09/2020 18:05:41,26457,3,task-qgn4,,6934029,5ec3c50d12244403e5bd6246,2002843,,complete,,5f6cd13655b0490e127e756b,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1280x800,1280x646,,HeadphonesCheck,1,8616.25499999991,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600967150271,24/09/2020 17:05:50,1600967150215,1,24/09/2020 18:05:50,26457,3,task-qgn4,,6934029,5ec3c50d12244403e5bd6246,2002843,,complete,,5f6cd13655b0490e127e756b,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1280x800,1280x646,,HeadphonesCheck,1,8621.799999999894,/task/40825/1/asset/Dog.mp3,1
3,1600967154427,24/09/2020 17:05:54,1600967154401,1,24/09/2020 18:05:54,26457,3,task-qgn4,,6934029,5ec3c50d12244403e5bd6246,2002843,,complete,,5f6cd13655b0490e127e756b,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1280x800,1280x646,,HeadphonesCheck,1,4183.520000000044,/task/40825/1/asset/Owl.mp3,0
4,1600967157707,24/09/2020 17:05:57,1600967157669,1,24/09/2020 18:05:57,26457,3,task-qgn4,,6934029,5ec3c50d12244403e5bd6246,2002843,,complete,,5f6cd13655b0490e127e756b,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1280x800,1280x646,,HeadphonesCheck,1,3265.625,/task/40825/1/asset/Goat.mp3,0
1,1600967140358,24/09/2020 17:05:40,1600967140328,2,24/09/2020 19:05:40,26457,3,task-qgn4,,6934012,5e8462f7010c9f000911f651,2002844,,complete,,5f6cd159a37ab80e57907ee1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,31848.235000004934,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600967144674,24/09/2020 17:05:44,1600967144682,2,24/09/2020 19:05:44,26457,3,task-qgn4,,6934012,5e8462f7010c9f000911f651,2002844,,complete,,5f6cd159a37ab80e57907ee1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,4349.215000002005,/task/40825/1/asset/Dog.mp3,1
3,1600967153802,24/09/2020 17:05:53,1600967153828,2,24/09/2020 19:05:53,26457,3,task-qgn4,,6934012,5e8462f7010c9f000911f651,2002844,,complete,,5f6cd159a37ab80e57907ee1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,9143.559999996796,/task/40825/1/asset/Owl.mp3,0
4,1600967156047,24/09/2020 17:05:56,1600967156073,2,24/09/2020 19:05:56,26457,3,task-qgn4,,6934012,5e8462f7010c9f000911f651,2002844,,complete,,5f6cd159a37ab80e57907ee1,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,2242.5399999992806,/task/40825/1/asset/Goat.mp3,0
1,1600967145611,24/09/2020 17:05:45,1600967145465,1,24/09/2020 18:05:45,26457,3,task-qgn4,,6934035,5e8a0080c1636c00090d2fd0,2002847,,complete,,5f6cd0dc7114c50dd534fd28,computer,Desktop or Laptop,Linux x86_64,Chrome 85.0.4183.121,1366x768,1050x631,,HeadphonesCheck,1,8420.944999999847,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600967149396,24/09/2020 17:05:49,1600967149341,1,24/09/2020 18:05:49,26457,3,task-qgn4,,6934035,5e8a0080c1636c00090d2fd0,2002847,,complete,,5f6cd0dc7114c50dd534fd28,computer,Desktop or Laptop,Linux x86_64,Chrome 85.0.4183.121,1366x768,1050x631,,HeadphonesCheck,1,3859.625000000051,/task/40825/1/asset/Dog.mp3,1
3,1600967151646,24/09/2020 17:05:51,1600967151578,1,24/09/2020 18:05:51,26457,3,task-qgn4,,6934035,5e8a0080c1636c00090d2fd0,2002847,,complete,,5f6cd0dc7114c50dd534fd28,computer,Desktop or Laptop,Linux x86_64,Chrome 85.0.4183.121,1366x768,1050x631,,HeadphonesCheck,1,2231.995000000097,/task/40825/1/asset/Owl.mp3,0
4,1600967153318,24/09/2020 17:05:53,1600967153266,1,24/09/2020 18:05:53,26457,3,task-qgn4,,6934035,5e8a0080c1636c00090d2fd0,2002847,,complete,,5f6cd0dc7114c50dd534fd28,computer,Desktop or Laptop,Linux x86_64,Chrome 85.0.4183.121,1366x768,1050x631,,HeadphonesCheck,1,1681.8450000000666,/task/40825/1/asset/Goat.mp3,0
1,1600967144094,24/09/2020 17:05:44,1600967145014,1,24/09/2020 18:05:45,26457,3,task-qgn4,,6934028,5dcacb3170813878f7c9d690,2002851,,complete,,5f6cd15bfaad4d0e2c8e0932,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,HeadphonesCheck,1,13644.61499999743,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600967147741,24/09/2020 17:05:47,1600967148696,1,24/09/2020 18:05:48,26457,3,task-qgn4,,6934028,5dcacb3170813878f7c9d690,2002851,,complete,,5f6cd15bfaad4d0e2c8e0932,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,HeadphonesCheck,1,3669.4649999262765,/task/40825/1/asset/Dog.mp3,1
3,1600967151005,24/09/2020 17:05:51,1600967151967,1,24/09/2020 18:05:51,26457,3,task-qgn4,,6934028,5dcacb3170813878f7c9d690,2002851,,complete,,5f6cd15bfaad4d0e2c8e0932,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,HeadphonesCheck,1,3267.2899999888614,/task/40825/1/asset/Owl.mp3,0
4,1600967153662,24/09/2020 17:05:53,1600967154610,1,24/09/2020 18:05:54,26457,3,task-qgn4,,6934028,5dcacb3170813878f7c9d690,2002851,,complete,,5f6cd15bfaad4d0e2c8e0932,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,HeadphonesCheck,1,2640.129999956116,/task/40825/1/asset/Goat.mp3,0
1,1600966968767,24/09/2020 17:02:48,1600966968768,1,24/09/2020 18:02:48,26457,3,task-qgn4,,6933923,56d84fd94a9be1000553c1d7,2002812,,complete,,5f6cd06e3a85c50d5cff4154,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 85.0.4183.121,1280x800,1280x650,,HeadphonesCheck,1,5434.724999940954,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600966973165,24/09/2020 17:02:53,1600966973200,1,24/09/2020 18:02:53,26457,3,task-qgn4,,6933923,56d84fd94a9be1000553c1d7,2002812,,complete,,5f6cd06e3a85c50d5cff4154,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 85.0.4183.121,1280x800,1280x650,,HeadphonesCheck,1,4420.430000056513,/task/40825/1/asset/Dog.mp3,1
3,1600966975375,24/09/2020 17:02:55,1600966975418,1,24/09/2020 18:02:55,26457,3,task-qgn4,,6933923,56d84fd94a9be1000553c1d7,2002812,,complete,,5f6cd06e3a85c50d5cff4154,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 85.0.4183.121,1280x800,1280x650,,HeadphonesCheck,1,2214.945000014268,/task/40825/1/asset/Owl.mp3,0
4,1600966978219,24/09/2020 17:02:58,1600966978263,1,24/09/2020 18:02:58,26457,3,task-qgn4,,6933923,56d84fd94a9be1000553c1d7,2002812,,complete,,5f6cd06e3a85c50d5cff4154,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 85.0.4183.121,1280x800,1280x650,,HeadphonesCheck,1,2842.3400000901893,/task/40825/1/asset/Goat.mp3,0
1,1600966975172,24/09/2020 17:02:55,1600966975075,1,24/09/2020 18:02:55,26457,3,task-qgn4,,6933922,5eec27773b811b000a6755a4,2002832,,complete,,5f6cd0e1c319230e5765f17a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1280x800,1200x601,,HeadphonesCheck,1,9211.025000000518,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600966977719,24/09/2020 17:02:57,1600966977664,1,24/09/2020 18:02:57,26457,3,task-qgn4,,6933922,5eec27773b811b000a6755a4,2002832,,complete,,5f6cd0e1c319230e5765f17a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1280x800,1200x601,,HeadphonesCheck,1,2548.4900000010384,/task/40825/1/asset/Dog.mp3,1
3,1600966980570,24/09/2020 17:03:00,1600966980187,1,24/09/2020 18:03:00,26457,3,task-qgn4,,6933922,5eec27773b811b000a6755a4,2002832,,complete,,5f6cd0e1c319230e5765f17a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1280x800,1200x601,,HeadphonesCheck,1,2518.930000002001,/task/40825/1/asset/Owl.mp3,0
4,1600966981444,24/09/2020 17:03:01,1600966981378,1,24/09/2020 18:03:01,26457,3,task-qgn4,,6933922,5eec27773b811b000a6755a4,2002832,,complete,,5f6cd0e1c319230e5765f17a,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1280x800,1200x601,,HeadphonesCheck,1,1187.5749999999243,/task/40825/1/asset/Goat.mp3,0
1,1600967287651,24/09/2020 17:08:07,1600967281037,2,24/09/2020 19:08:01,26457,3,task-qgn4,,6934118,5f526d80bb2be4511d1a011e,2002855,,complete,,5f6cd165794f350e5a94be7e,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.102,2560x1440,2560x1329,,HeadphonesCheck,1,13028.09999999954,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600967291589,24/09/2020 17:08:11,1600967284997,2,24/09/2020 19:08:04,26457,3,task-qgn4,,6934118,5f526d80bb2be4511d1a011e,2002855,,complete,,5f6cd165794f350e5a94be7e,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.102,2560x1440,2560x1329,,HeadphonesCheck,1,3957.604999999603,/task/40825/1/asset/Dog.mp3,1
3,1600967294558,24/09/2020 17:08:14,1600967287966,2,24/09/2020 19:08:07,26457,3,task-qgn4,,6934118,5f526d80bb2be4511d1a011e,2002855,,complete,,5f6cd165794f350e5a94be7e,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.102,2560x1440,2560x1329,,HeadphonesCheck,1,2966.7450000006284,/task/40825/1/asset/Owl.mp3,0
4,1600967296901,24/09/2020 17:08:16,1600967290325,2,24/09/2020 19:08:10,26457,3,task-qgn4,,6934118,5f526d80bb2be4511d1a011e,2002855,,complete,,5f6cd165794f350e5a94be7e,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.102,2560x1440,2560x1329,,HeadphonesCheck,1,2353.840000000673,/task/40825/1/asset/Goat.mp3,0
