Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,reaction time,stimulus,button pressed
4,1600878760945,23/09/2020 16:32:40,1600878760880,2,23/09/2020 18:32:40,26456,6,task-qgn4,,6914021,5f36623f389f370009a0be44,1996660,,complete,,5f6b77ecdff00c0828ee0e9e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1920x1080,1858x1009,,HeadphonesCheck,1,1877.199999988079,/task/40825/1/asset/Goat.mp3,0
1,1600878760587,23/09/2020 16:32:40,1600878760094,1,23/09/2020 17:32:40,26456,6,task-qgn4,,6914023,5ec3e67d6675b9074282e5c2,1996662,,complete,,5f6b784928730307182263d6,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x920,,HeadphonesCheck,1,17316.845000023022,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600878765216,23/09/2020 16:32:45,1600878764771,1,23/09/2020 17:32:44,26456,6,task-qgn4,,6914023,5ec3e67d6675b9074282e5c2,1996662,,complete,,5f6b784928730307182263d6,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x920,,HeadphonesCheck,1,4669.754999980796,/task/40825/1/asset/Dog.mp3,1
3,1600878772519,23/09/2020 16:32:52,1600878772095,1,23/09/2020 17:32:52,26456,6,task-qgn4,,6914023,5ec3e67d6675b9074282e5c2,1996662,,complete,,5f6b784928730307182263d6,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x920,,HeadphonesCheck,1,7322.319999977481,/task/40825/1/asset/Owl.mp3,0
4,1600878774259,23/09/2020 16:32:54,1600878773822,1,23/09/2020 17:32:53,26456,6,task-qgn4,,6914023,5ec3e67d6675b9074282e5c2,1996662,,complete,,5f6b784928730307182263d6,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x920,,HeadphonesCheck,1,1725.284999993164,/task/40825/1/asset/Goat.mp3,0
1,1600878908335,23/09/2020 16:35:08,1600878909851,2,23/09/2020 18:35:09,26456,6,task-qgn4,,6914080,5eaa018e482eb417ec083e1d,1996667,,complete,,5f6b787fb4fcf20764b4fa19,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1920x1080,1920x937,,HeadphonesCheck,1,7432.719999924302,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600878913423,23/09/2020 16:35:13,1600878915394,2,23/09/2020 18:35:15,26456,6,task-qgn4,,6914080,5eaa018e482eb417ec083e1d,1996667,,complete,,5f6b787fb4fcf20764b4fa19,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1920x1080,1920x937,,HeadphonesCheck,1,5534.515000064857,/task/40825/1/asset/Dog.mp3,1
3,1600878916726,23/09/2020 16:35:16,1600878918657,2,23/09/2020 18:35:18,26456,6,task-qgn4,,6914080,5eaa018e482eb417ec083e1d,1996667,,complete,,5f6b787fb4fcf20764b4fa19,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1920x1080,1920x937,,HeadphonesCheck,1,3261.7900000186637,/task/40825/1/asset/Owl.mp3,0
4,1600878918155,23/09/2020 16:35:18,1600878920089,2,23/09/2020 18:35:20,26456,6,task-qgn4,,6914080,5eaa018e482eb417ec083e1d,1996667,,complete,,5f6b787fb4fcf20764b4fa19,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1920x1080,1920x937,,HeadphonesCheck,1,1429.9200000241399,/task/40825/1/asset/Goat.mp3,0
1,1600879120293,23/09/2020 16:38:40,1600879117243,2,23/09/2020 18:38:37,26456,6,task-qgn4,,6914159,5f246fce25a82404804e5835,1996668,,complete,,5f6b785c52bdce080b9c2891,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1329,,HeadphonesCheck,1,11023.030000000006,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600879124905,23/09/2020 16:38:44,1600879121933,2,23/09/2020 18:38:41,26456,6,task-qgn4,,6914159,5f246fce25a82404804e5835,1996668,,complete,,5f6b785c52bdce080b9c2891,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1329,,HeadphonesCheck,1,4682.6899999999805,/task/40825/1/asset/Dog.mp3,1
3,1600879126843,23/09/2020 16:38:46,1600879123862,2,23/09/2020 18:38:43,26456,6,task-qgn4,,6914159,5f246fce25a82404804e5835,1996668,,complete,,5f6b785c52bdce080b9c2891,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1329,,HeadphonesCheck,1,1927.2000000000262,/task/40825/1/asset/Owl.mp3,0
4,1600879131025,23/09/2020 16:38:51,1600879128051,2,23/09/2020 18:38:48,26456,6,task-qgn4,,6914159,5f246fce25a82404804e5835,1996668,,complete,,5f6b785c52bdce080b9c2891,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1329,,HeadphonesCheck,1,4187.729999999985,/task/40825/1/asset/Goat.mp3,0
1,1600878874334,23/09/2020 16:34:34,1600878877072,2,23/09/2020 18:34:37,26456,6,task-qgn4,,6914069,5e84a39ab5024203817ecf51,1996669,,complete,,5f6b78ad9ff57d0816fe4298,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.106,1920x1080,1130x898,,HeadphonesCheck,1,8183.880000025965,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600878878558,23/09/2020 16:34:38,1600878881345,2,23/09/2020 18:34:41,26456,6,task-qgn4,,6914069,5e84a39ab5024203817ecf51,1996669,,complete,,5f6b78ad9ff57d0816fe4298,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.106,1920x1080,1130x898,,HeadphonesCheck,1,4263.924999977462,/task/40825/1/asset/Dog.mp3,1
3,1600878882827,23/09/2020 16:34:42,1600878885621,2,23/09/2020 18:34:45,26456,6,task-qgn4,,6914069,5e84a39ab5024203817ecf51,1996669,,complete,,5f6b78ad9ff57d0816fe4298,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.106,1920x1080,1130x898,,HeadphonesCheck,1,4273.9350000047125,/task/40825/1/asset/Owl.mp3,0
4,1600878884491,23/09/2020 16:34:44,1600878887267,2,23/09/2020 18:34:47,26456,6,task-qgn4,,6914069,5e84a39ab5024203817ecf51,1996669,,complete,,5f6b78ad9ff57d0816fe4298,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.106,1920x1080,1130x898,,HeadphonesCheck,1,1644.800000009127,/task/40825/1/asset/Goat.mp3,0
1,1600879020888,23/09/2020 16:37:00,1600879020782,2,23/09/2020 18:37:00,26456,6,task-qgn4,,6914107,5d3b1cab33b894001a258c80,1996670,,complete,,5f6b786931a1d10817c3ee10,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1440x765,,HeadphonesCheck,1,42674.96000000028,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600879023466,23/09/2020 16:37:03,1600879023419,2,23/09/2020 18:37:03,26456,6,task-qgn4,,6914107,5d3b1cab33b894001a258c80,1996670,,complete,,5f6b786931a1d10817c3ee10,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1440x765,,HeadphonesCheck,1,2624.055000000226,/task/40825/1/asset/Dog.mp3,1
3,1600879025533,23/09/2020 16:37:05,1600879025441,2,23/09/2020 18:37:05,26456,6,task-qgn4,,6914107,5d3b1cab33b894001a258c80,1996670,,complete,,5f6b786931a1d10817c3ee10,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1440x765,,HeadphonesCheck,1,2019.3949999993492,/task/40825/1/asset/Owl.mp3,0
4,1600879027211,23/09/2020 16:37:07,1600879027168,2,23/09/2020 18:37:07,26456,6,task-qgn4,,6914107,5d3b1cab33b894001a258c80,1996670,,complete,,5f6b786931a1d10817c3ee10,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.102,1440x900,1440x765,,HeadphonesCheck,1,1725.7949999984703,/task/40825/1/asset/Goat.mp3,0
1,1600878879907,23/09/2020 16:34:39,1600878878211,2,23/09/2020 18:34:38,26456,6,task-qgn4,,6914062,5f1e24dfa109207ce6cff4b1,1996672,,complete,,5f6b78ba78d206081d30fd13,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,32711.08500000082,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600878882217,23/09/2020 16:34:42,1600878880576,2,23/09/2020 18:34:40,26456,6,task-qgn4,,6914062,5f1e24dfa109207ce6cff4b1,1996672,,complete,,5f6b78ba78d206081d30fd13,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,2351.1749999997846,/task/40825/1/asset/Dog.mp3,1
3,1600878884062,23/09/2020 16:34:44,1600878882422,2,23/09/2020 18:34:42,26456,6,task-qgn4,,6914062,5f1e24dfa109207ce6cff4b1,1996672,,complete,,5f6b78ba78d206081d30fd13,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,1843.6900000015157,/task/40825/1/asset/Owl.mp3,0
4,1600878885553,23/09/2020 16:34:45,1600878883927,2,23/09/2020 18:34:43,26456,6,task-qgn4,,6914062,5f1e24dfa109207ce6cff4b1,1996672,,complete,,5f6b78ba78d206081d30fd13,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,1502.7600000012171,/task/40825/1/asset/Goat.mp3,0
1,1600878997838,23/09/2020 16:36:37,1600878997716,-5,23/09/2020 11:36:37,26456,6,task-qgn4,,6914109,5f403b0a3e994f16b7a1ebc3,1996679,,complete,,5f6b78c438baf9076ed1e077,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1256x569,,HeadphonesCheck,1,8456.044999998994,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600879000967,23/09/2020 16:36:40,1600879000839,-5,23/09/2020 11:36:40,26456,6,task-qgn4,,6914109,5f403b0a3e994f16b7a1ebc3,1996679,,complete,,5f6b78c438baf9076ed1e077,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1256x569,,HeadphonesCheck,1,3117.2049999950104,/task/40825/1/asset/Dog.mp3,1
3,1600879004796,23/09/2020 16:36:44,1600879004700,-5,23/09/2020 11:36:44,26456,6,task-qgn4,,6914109,5f403b0a3e994f16b7a1ebc3,1996679,,complete,,5f6b78c438baf9076ed1e077,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1256x569,,HeadphonesCheck,1,3853.3000000024913,/task/40825/1/asset/Owl.mp3,0
4,1600879006038,23/09/2020 16:36:46,1600879005957,-5,23/09/2020 11:36:45,26456,6,task-qgn4,,6914109,5f403b0a3e994f16b7a1ebc3,1996679,,complete,,5f6b78c438baf9076ed1e077,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1256x569,,HeadphonesCheck,1,1251.2950000018463,/task/40825/1/asset/Goat.mp3,0
1,1600879074337,23/09/2020 16:37:54,1600879074103,2,23/09/2020 18:37:54,26456,6,task-qgn4,,6914135,5ecff64588ee5109b14c0a2a,1996683,,complete,,5f6b7921c73e910775fa4e0e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1024x768,1024x667,,HeadphonesCheck,1,10625.245000002906,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600879084081,23/09/2020 16:38:04,1600879083880,2,23/09/2020 18:38:03,26456,6,task-qgn4,,6914135,5ecff64588ee5109b14c0a2a,1996683,,complete,,5f6b7921c73e910775fa4e0e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1024x768,1024x667,,HeadphonesCheck,1,9755.479999999807,/task/40825/1/asset/Dog.mp3,1
3,1600879087684,23/09/2020 16:38:07,1600879087501,2,23/09/2020 18:38:07,26456,6,task-qgn4,,6914135,5ecff64588ee5109b14c0a2a,1996683,,complete,,5f6b7921c73e910775fa4e0e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1024x768,1024x667,,HeadphonesCheck,1,3619.360000004235,/task/40825/1/asset/Owl.mp3,0
4,1600879090200,23/09/2020 16:38:10,1600879090013,2,23/09/2020 18:38:10,26456,6,task-qgn4,,6914135,5ecff64588ee5109b14c0a2a,1996683,,complete,,5f6b7921c73e910775fa4e0e,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1024x768,1024x667,,HeadphonesCheck,1,2509.7549999991315,/task/40825/1/asset/Goat.mp3,0
1,1600879156755,23/09/2020 16:39:16,1600879157445,2,23/09/2020 18:39:17,26456,6,task-qgn4,,6914167,5f4ba6c8b9111905dc47834c,1996684,,complete,,5f6b792c6160d307da941c4a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,HeadphonesCheck,1,6235.929999966174,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600879161283,23/09/2020 16:39:21,1600879162045,2,23/09/2020 18:39:22,26456,6,task-qgn4,,6914167,5f4ba6c8b9111905dc47834c,1996684,,complete,,5f6b792c6160d307da941c4a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,HeadphonesCheck,1,4593.425000028219,/task/40825/1/asset/Dog.mp3,1
3,1600879169943,23/09/2020 16:39:29,1600879170690,2,23/09/2020 18:39:30,26456,6,task-qgn4,,6914167,5f4ba6c8b9111905dc47834c,1996684,,complete,,5f6b792c6160d307da941c4a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,HeadphonesCheck,1,8643.96499999566,/task/40825/1/asset/Owl.mp3,0
4,1600879174421,23/09/2020 16:39:34,1600879175164,2,23/09/2020 18:39:35,26456,6,task-qgn4,,6914167,5f4ba6c8b9111905dc47834c,1996684,,complete,,5f6b792c6160d307da941c4a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,HeadphonesCheck,1,4471.64000000339,/task/40825/1/asset/Goat.mp3,0
1,1600879109995,23/09/2020 16:38:29,1600879109888,2,23/09/2020 18:38:29,26456,6,task-qgn4,,6914154,5f6140e95bd9c00ce24bf92a,1996695,,complete,,5f6b79aadb3a54075cce353a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,3682.8499999828637,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600879113301,23/09/2020 16:38:33,1600879113260,2,23/09/2020 18:38:33,26456,6,task-qgn4,,6914154,5f6140e95bd9c00ce24bf92a,1996695,,complete,,5f6b79aadb3a54075cce353a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,3361.2350000767037,/task/40825/1/asset/Dog.mp3,1
3,1600879114760,23/09/2020 16:38:34,1600879114722,2,23/09/2020 18:38:34,26456,6,task-qgn4,,6914154,5f6140e95bd9c00ce24bf92a,1996695,,complete,,5f6b79aadb3a54075cce353a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,1459.0249999891967,/task/40825/1/asset/Owl.mp3,0
4,1600879116947,23/09/2020 16:38:36,1600879116921,2,23/09/2020 18:38:36,26456,6,task-qgn4,,6914154,5f6140e95bd9c00ce24bf92a,1996695,,complete,,5f6b79aadb3a54075cce353a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,2196.5249999193475,/task/40825/1/asset/Goat.mp3,0
1,1600879314669,23/09/2020 16:41:54,1600879314501,1,23/09/2020 17:41:54,26456,6,task-qgn4,,6914227,5f5534533fb8140f1b862024,1996682,,complete,,5f6b78d48071b207c69a64a4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,HeadphonesCheck,1,13063.079999759793,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600879318892,23/09/2020 16:41:58,1600879318747,1,23/09/2020 17:41:58,26456,6,task-qgn4,,6914227,5f5534533fb8140f1b862024,1996682,,complete,,5f6b78d48071b207c69a64a4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,HeadphonesCheck,1,4221.799999475479,/task/40825/1/asset/Dog.mp3,1
3,1600879323969,23/09/2020 16:42:03,1600879323846,1,23/09/2020 17:42:03,26456,6,task-qgn4,,6914227,5f5534533fb8140f1b862024,1996682,,complete,,5f6b78d48071b207c69a64a4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,HeadphonesCheck,1,5088.494999334216,/task/40825/1/asset/Owl.mp3,0
4,1600879327337,23/09/2020 16:42:07,1600879326943,1,23/09/2020 17:42:06,26456,6,task-qgn4,,6914227,5f5534533fb8140f1b862024,1996682,,complete,,5f6b78d48071b207c69a64a4,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,HeadphonesCheck,1,3090.034999884665,/task/40825/1/asset/Goat.mp3,0
1,1600879204641,23/09/2020 16:40:04,1600879205230,2,23/09/2020 18:40:05,26456,6,task-qgn4,,6914187,5ecbb4c00bc62403dae2df59,1996686,,complete,,5f6b790240d59908454ed0dc,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,4611.670000000231,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1600879208066,23/09/2020 16:40:08,1600879208685,2,23/09/2020 18:40:08,26456,6,task-qgn4,,6914187,5ecbb4c00bc62403dae2df59,1996686,,complete,,5f6b790240d59908454ed0dc,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,3429.7200000000885,/task/40825/1/asset/Dog.mp3,1
3,1600879212684,23/09/2020 16:40:12,1600879213337,2,23/09/2020 18:40:13,26456,6,task-qgn4,,6914187,5ecbb4c00bc62403dae2df59,1996686,,complete,,5f6b790240d59908454ed0dc,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,4649.720000001253,/task/40825/1/asset/Owl.mp3,0
4,1600879217471,23/09/2020 16:40:17,1600879218081,2,23/09/2020 18:40:18,26456,6,task-qgn4,,6914187,5ecbb4c00bc62403dae2df59,1996686,,complete,,5f6b790240d59908454ed0dc,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,,HeadphonesCheck,1,4739.985000000161,/task/40825/1/asset/Goat.mp3,0
1,1600879215763,23/09/2020 16:40:15,1600879216863,1,23/09/2020 17:40:16,26456,6,task-qgn4,,6914182,5ee39ffea2929803c70c8c93,1996689,,complete,,5f6b78fc44f10f076efc3177,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.83,1536x864,1536x722,,HeadphonesCheck,1,18895.509999943897,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
